T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
1.36E+003,1.24E-003,1.09E-006,1.67E-006,8.00E-002,5.12E-006,7.42E-002,3.05E-005,2.04E-006,7.77E-014,5.07E-011,1.06E-007,5.42E-009,4.59E-004,4.65E-002,3.61E-002,5.76E-002,6.51E-007,8.19E-004,3.60E-008,1.10E-006,6.64E-005,1.16E-009,7.52E-004,4.85E-007,2.16E-003,1.52E-005,2.38E-003,6.15E-007,4.31E-004,1.29E-006,1.57E-011,1.68E-009,1.22E-008,3.10E-007,2.61E-011,1.23E-005,3.85E-007,8.82E-008,5.18E-009,7.50E-012,5.29E-006,1.25E-011,1.50E-012,5.71E-007,4.05E-009,2.18E-006,3.74E-009,6.97E-001,0.00E+000,3.21E-008,4.81E-005,3.99E-007,2.59E-005,5.85E-001
1.40E+003,1.27E-003,1.58E-006,2.42E-006,7.50E-002,7.73E-006,7.68E-002,3.26E-005,1.88E-006,3.44E-013,1.46E-010,1.98E-007,1.03E-008,5.65E-004,4.20E-002,3.76E-002,6.04E-002,9.72E-007,8.25E-004,6.15E-008,1.24E-006,6.66E-005,2.26E-009,7.90E-004,8.47E-007,2.24E-003,1.92E-005,2.35E-003,1.05E-006,4.51E-004,1.39E-006,2.79E-011,2.15E-009,1.45E-008,3.18E-007,4.03E-011,1.29E-005,3.21E-007,9.26E-008,6.09E-009,1.50E-011,5.54E-006,1.66E-011,3.73E-012,6.02E-007,4.34E-009,2.29E-006,4.94E-009,6.99E-001,0.00E+000,4.35E-008,4.72E-005,4.87E-007,2.75E-005,5.68E-001
1.45E+003,1.31E-003,2.26E-006,3.46E-006,7.02E-002,1.16E-005,7.93E-002,3.47E-005,1.72E-006,1.46E-012,4.06E-010,3.63E-007,1.90E-008,6.87E-004,3.78E-002,3.91E-002,6.32E-002,1.41E-006,8.24E-004,1.03E-007,1.39E-006,6.63E-005,4.25E-009,8.26E-004,1.42E-006,2.30E-003,2.38E-005,2.27E-003,1.75E-006,4.68E-004,1.51E-006,5.06E-011,2.74E-009,1.73E-008,3.25E-007,6.13E-011,1.35E-005,2.63E-007,9.68E-008,7.11E-009,2.89E-011,5.78E-006,2.30E-011,8.97E-012,6.32E-007,4.67E-009,2.39E-006,6.50E-009,7.01E-001,0.00E+000,5.90E-008,4.50E-005,5.93E-007,2.90E-005,5.51E-001
1.49E+003,1.34E-003,3.20E-006,4.87E-006,6.56E-002,1.72E-005,8.17E-002,3.66E-005,1.57E-006,5.96E-012,1.09E-009,6.45E-007,3.43E-008,8.20E-004,3.37E-002,4.05E-002,6.59E-002,2.00E-006,8.17E-004,1.69E-007,1.56E-006,6.55E-005,7.72E-009,8.62E-004,2.28E-006,2.34E-003,2.88E-005,2.16E-003,2.79E-006,4.82E-004,1.64E-006,9.40E-011,3.50E-009,2.07E-008,3.31E-007,9.20E-011,1.40E-005,2.11E-007,1.01E-007,8.23E-009,5.39E-011,6.02E-006,3.33E-011,2.07E-011,6.61E-007,5.04E-009,2.48E-006,8.50E-009,7.03E-001,0.00E+000,7.89E-008,4.18E-005,7.17E-007,3.06E-005,5.34E-001
1.53E+003,1.36E-003,4.49E-006,6.75E-006,6.13E-002,2.53E-005,8.39E-002,3.83E-005,1.46E-006,2.30E-011,2.81E-009,1.11E-006,6.03E-008,9.63E-004,2.98E-002,4.18E-002,6.86E-002,2.75E-006,8.04E-004,2.71E-007,1.72E-006,6.41E-005,1.36E-008,8.96E-004,3.52E-006,2.35E-003,3.41E-005,2.00E-003,4.29E-006,4.92E-004,1.79E-006,1.79E-010,4.45E-009,2.46E-008,3.34E-007,1.36E-010,1.46E-005,1.67E-007,1.05E-007,9.42E-009,9.72E-011,6.24E-006,5.11E-011,4.59E-011,6.89E-007,5.47E-009,2.57E-006,1.10E-008,7.05E-001,0.00E+000,1.03E-007,3.75E-005,8.56E-007,3.20E-005,5.19E-001
1.56E+003,1.38E-003,6.22E-006,9.23E-006,5.72E-002,3.68E-005,8.60E-002,3.98E-005,1.37E-006,8.34E-011,6.93E-009,1.84E-006,1.03E-007,1.11E-003,2.61E-002,4.30E-002,7.11E-002,3.70E-006,7.85E-004,4.24E-007,1.88E-006,6.22E-005,2.31E-008,9.28E-004,5.20E-006,2.33E-003,3.91E-005,1.81E-003,6.32E-006,4.97E-004,1.97E-006,3.46E-010,5.65E-009,2.92E-008,3.35E-007,1.97E-010,1.51E-005,1.30E-007,1.09E-007,1.07E-008,1.69E-010,6.46E-006,8.27E-011,9.72E-011,7.15E-007,5.97E-009,2.65E-006,1.42E-008,7.07E-001,0.00E+000,1.30E-007,3.24E-005,1.00E-006,3.32E-005,5.03E-001
1.60E+003,1.40E-003,8.51E-006,1.25E-005,5.33E-002,5.30E-005,8.80E-002,4.11E-005,1.32E-006,2.83E-010,1.62E-008,2.95E-006,1.69E-007,1.25E-003,2.27E-002,4.42E-002,7.35E-002,4.88E-006,7.62E-004,6.45E-007,2.03E-006,5.99E-005,3.82E-008,9.54E-004,7.35E-006,2.28E-003,4.33E-005,1.59E-003,8.92E-006,4.95E-004,2.16E-006,6.73E-010,7.16E-009,3.43E-008,3.34E-007,2.81E-010,1.56E-005,9.96E-008,1.13E-007,1.20E-008,2.85E-010,6.67E-006,1.40E-010,1.97E-010,7.37E-007,6.56E-009,2.72E-006,1.81E-008,7.09E-001,0.00E+000,1.56E-007,2.69E-005,1.16E-006,3.42E-005,4.89E-001
1.63E+003,1.41E-003,1.15E-005,1.69E-005,4.97E-002,7.62E-005,8.99E-002,4.23E-005,1.28E-006,9.10E-010,3.64E-008,4.58E-006,2.70E-007,1.37E-003,1.94E-002,4.52E-002,7.59E-002,6.34E-006,7.35E-004,9.60E-007,2.15E-006,5.70E-005,6.17E-008,9.74E-004,1.00E-005,2.18E-003,4.63E-005,1.35E-003,1.21E-005,4.87E-004,2.39E-006,1.32E-009,9.05E-009,4.01E-008,3.29E-007,3.97E-010,1.61E-005,7.57E-008,1.16E-007,1.34E-008,4.70E-010,6.86E-006,2.45E-010,3.84E-010,7.55E-007,7.25E-009,2.78E-006,2.29E-008,7.11E-001,0.00E+000,1.79E-007,2.12E-005,1.31E-006,3.49E-005,4.74E-001
1.66E+003,1.42E-003,1.54E-005,2.27E-005,4.64E-002,1.08E-004,9.16E-002,4.34E-005,1.26E-006,2.69E-009,7.70E-008,6.81E-006,4.13E-007,1.47E-003,1.64E-002,4.60E-002,7.81E-002,8.08E-006,7.06E-004,1.38E-006,2.23E-006,5.38E-005,9.60E-008,9.84E-004,1.30E-005,2.04E-003,4.73E-005,1.11E-003,1.58E-005,4.71E-004,2.63E-006,2.52E-009,1.14E-008,4.62E-008,3.22E-007,5.48E-010,1.66E-005,5.77E-008,1.20E-007,1.48E-008,7.48E-010,7.05E-006,4.29E-010,7.09E-010,7.67E-007,8.05E-009,2.82E-006,2.87E-008,7.13E-001,0.00E+000,1.94E-007,1.60E-005,1.45E-006,3.50E-005,4.61E-001
1.69E+003,1.42E-003,2.02E-005,3.05E-005,4.34E-002,1.53E-004,9.31E-002,4.43E-005,1.23E-006,7.26E-009,1.52E-007,9.66E-006,6.05E-007,1.53E-003,1.36E-002,4.67E-002,8.02E-002,1.01E-005,6.74E-004,1.92E-006,2.26E-006,5.02E-005,1.44E-007,9.80E-004,1.61E-005,1.87E-003,4.61E-005,8.78E-004,1.98E-005,4.48E-004,2.87E-006,4.67E-009,1.41E-008,5.24E-008,3.11E-007,7.41E-010,1.71E-005,4.43E-008,1.24E-007,1.62E-008,1.15E-009,7.21E-006,7.31E-010,1.24E-009,7.72E-007,8.96E-009,2.84E-006,3.55E-008,7.15E-001,0.00E+000,1.95E-007,1.14E-005,1.56E-006,3.44E-005,4.47E-001
1.71E+003,1.40E-003,2.60E-005,4.10E-005,4.08E-002,2.12E-004,9.44E-002,4.50E-005,1.20E-006,1.77E-008,2.80E-007,1.30E-005,8.43E-007,1.54E-003,1.12E-002,4.72E-002,8.22E-002,1.25E-005,6.41E-004,2.56E-006,2.24E-006,4.63E-005,2.06E-007,9.57E-004,1.90E-005,1.66E-003,4.25E-005,6.67E-004,2.37E-005,4.18E-004,3.10E-006,8.27E-009,1.72E-008,5.84E-008,2.97E-007,9.80E-010,1.76E-005,3.47E-008,1.28E-007,1.76E-008,1.71E-009,7.35E-006,1.18E-009,2.03E-009,7.68E-007,9.97E-009,2.84E-006,4.35E-008,7.16E-001,0.00E+000,1.82E-007,7.69E-006,1.63E-006,3.32E-005,4.35E-001
1.74E+003,1.38E-003,3.29E-005,5.54E-005,3.86E-002,2.90E-004,9.56E-002,4.56E-005,1.16E-006,3.90E-008,4.76E-007,1.67E-005,1.11E-006,1.50E-003,9.02E-003,4.75E-002,8.41E-002,1.51E-005,6.07E-004,3.25E-006,2.16E-006,4.21E-005,2.82E-007,9.15E-004,2.12E-005,1.43E-003,3.70E-005,4.85E-004,2.73E-005,3.83E-004,3.30E-006,1.38E-008,2.07E-008,6.38E-008,2.80E-007,1.27E-009,1.82E-005,2.77E-008,1.33E-007,1.90E-008,2.45E-009,7.45E-006,1.78E-009,3.12E-009,7.55E-007,1.11E-008,2.82E-006,5.26E-008,7.18E-001,0.00E+000,1.57E-007,4.90E-006,1.67E-006,3.12E-005,4.22E-001
1.75E+003,1.35E-003,4.07E-005,7.53E-005,3.68E-002,3.91E-004,9.65E-002,4.58E-005,1.09E-006,7.69E-008,7.46E-007,2.02E-005,1.39E-006,1.41E-003,7.16E-003,4.75E-002,8.58E-002,1.79E-005,5.72E-004,3.94E-006,2.01E-006,3.77E-005,3.66E-007,8.50E-004,2.25E-005,1.19E-003,3.04E-005,3.37E-004,3.04E-005,3.44E-004,3.42E-006,2.17E-008,2.44E-008,6.82E-008,2.60E-007,1.60E-009,1.87E-005,2.26E-008,1.38E-007,2.03E-008,3.38E-009,7.49E-006,2.47E-009,4.47E-009,7.31E-007,1.22E-008,2.76E-006,6.27E-008,7.19E-001,0.00E+000,1.25E-007,2.94E-006,1.66E-006,2.86E-005,4.11E-001
1.77E+003,1.31E-003,4.92E-005,1.03E-004,3.55E-002,5.18E-004,9.72E-002,4.56E-005,1.01E-006,1.35E-007,1.07E-006,2.30E-005,1.64E-006,1.27E-003,5.58E-003,4.72E-002,8.74E-002,2.06E-005,5.33E-004,4.53E-006,1.81E-006,3.31E-005,4.47E-007,7.66E-004,2.25E-005,9.63E-004,2.34E-005,2.24E-004,3.25E-005,3.04E-004,3.45E-006,3.18E-008,2.81E-008,7.10E-008,2.38E-007,1.97E-009,1.92E-005,1.90E-008,1.43E-007,2.16E-008,4.46E-009,7.46E-006,3.10E-009,5.96E-009,6.97E-007,1.33E-008,2.68E-006,7.35E-008,7.21E-001,0.00E+000,9.08E-008,1.66E-006,1.61E-006,2.53E-005,3.99E-001
1.78E+003,1.26E-003,5.83E-005,1.42E-004,3.46E-002,6.72E-004,9.77E-002,4.48E-005,9.21E-007,2.09E-007,1.40E-006,2.46E-005,1.81E-006,1.09E-003,4.28E-003,4.67E-002,8.88E-002,2.31E-005,4.90E-004,4.92E-006,1.57E-006,2.85E-005,5.13E-007,6.66E-004,2.13E-005,7.49E-004,1.70E-005,1.41E-004,3.36E-005,2.62E-004,3.36E-006,4.29E-008,3.15E-008,7.21E-008,2.14E-007,2.36E-009,1.98E-005,1.63E-008,1.50E-007,2.27E-008,5.61E-009,7.33E-006,3.51E-009,7.37E-009,6.53E-007,1.43E-008,2.56E-006,8.45E-008,7.22E-001,0.00E+000,6.05E-008,8.86E-007,1.51E-006,2.18E-005,3.88E-001
1.79E+003,1.20E-003,6.76E-005,1.94E-004,3.42E-002,8.53E-004,9.79E-002,4.34E-005,8.22E-007,2.88E-007,1.68E-006,2.47E-005,1.87E-006,9.07E-004,3.22E-003,4.58E-002,9.00E-002,2.48E-005,4.43E-004,5.02E-006,1.31E-006,2.40E-005,5.49E-007,5.57E-004,1.89E-005,5.61E-004,1.15E-005,8.52E-005,3.33E-005,2.21E-004,3.14E-006,5.34E-008,3.43E-008,7.11E-008,1.90E-007,2.76E-009,2.03E-005,1.43E-008,1.58E-007,2.37E-008,6.70E-009,7.09E-006,3.56E-009,8.43E-009,6.01E-007,1.51E-008,2.42E-006,9.50E-008,7.24E-001,0.00E+000,3.70E-008,4.44E-007,1.38E-006,1.80E-005,3.77E-001
1.79E+003,1.14E-003,7.67E-005,2.64E-004,3.43E-002,1.06E-003,9.79E-002,4.14E-005,7.27E-007,3.50E-007,1.82E-006,2.32E-005,1.82E-006,7.19E-004,2.39E-003,4.47E-002,9.10E-002,2.55E-005,3.91E-004,4.83E-006,1.05E-006,1.96E-005,5.46E-007,4.47E-004,1.59E-005,4.05E-004,7.31E-006,4.89E-005,3.17E-005,1.83E-004,2.81E-006,6.13E-008,3.63E-008,6.82E-008,1.65E-007,3.15E-009,2.08E-005,1.28E-008,1.66E-007,2.45E-008,7.58E-009,6.74E-006,3.23E-009,8.93E-009,5.42E-007,1.56E-008,2.25E-006,1.04E-007,7.25E-001,0.00E+000,2.07E-008,2.11E-007,1.22E-006,1.44E-005,3.67E-001
1.79E+003,1.07E-003,8.51E-005,3.53E-004,3.49E-002,1.28E-003,9.77E-002,3.87E-005,6.43E-007,3.78E-007,1.81E-006,2.04E-005,1.64E-006,5.46E-004,1.74E-003,4.32E-002,9.19E-002,2.49E-005,3.35E-004,4.36E-006,8.11E-007,1.56E-005,5.04E-007,3.43E-004,1.25E-005,2.82E-004,4.35E-006,2.68E-005,2.86E-005,1.48E-004,2.39E-006,6.50E-008,3.72E-008,6.36E-008,1.42E-007,3.50E-009,2.13E-005,1.17E-008,1.76E-007,2.49E-008,8.12E-009,6.29E-006,2.63E-009,8.75E-009,4.79E-007,1.57E-008,2.06E-006,1.11E-007,7.26E-001,0.00E+000,1.07E-008,9.41E-008,1.04E-006,1.10E-005,3.57E-001
1.79E+003,9.92E-004,9.30E-005,4.66E-004,3.59E-002,1.51E-003,9.72E-002,3.57E-005,5.74E-007,3.63E-007,1.63E-006,1.67E-005,1.39E-006,3.93E-004,1.23E-003,4.15E-002,9.25E-002,2.30E-005,2.76E-004,3.67E-006,5.99E-007,1.19E-005,4.28E-007,2.49E-004,9.24E-006,1.86E-004,2.39E-006,1.37E-005,2.44E-005,1.15E-004,1.92E-006,6.38E-008,3.70E-008,5.74E-008,1.19E-007,3.82E-009,2.17E-005,1.10E-008,1.88E-007,2.49E-008,8.25E-009,5.75E-006,1.91E-009,7.92E-009,4.12E-007,1.54E-008,1.85E-006,1.15E-007,7.27E-001,0.00E+000,4.94E-009,3.87E-008,8.43E-007,7.93E-006,3.47E-001
1.78E+003,9.13E-004,9.97E-005,6.01E-004,3.76E-002,1.75E-003,9.65E-002,3.23E-005,5.29E-007,3.07E-007,1.33E-006,1.27E-005,1.08E-006,2.68E-004,8.47E-004,3.94E-002,9.29E-002,1.99E-005,2.16E-004,2.88E-006,4.23E-007,8.75E-006,3.32E-007,1.70E-004,6.35E-006,1.17E-004,1.20E-006,6.49E-006,1.95E-005,8.64E-005,1.44E-006,5.80E-008,3.56E-008,5.00E-008,9.72E-008,4.08E-009,2.20E-005,1.05E-008,2.01E-007,2.43E-008,7.92E-009,5.13E-006,1.24E-009,6.59E-009,3.44E-007,1.47E-008,1.64E-006,1.15E-007,7.28E-001,0.00E+000,2.05E-009,1.46E-008,6.47E-007,5.40E-006,3.37E-001
1.77E+003,8.33E-004,1.05E-004,7.55E-004,3.98E-002,1.98E-003,9.56E-002,2.91E-005,5.09E-007,2.29E-007,9.80E-007,8.89E-006,7.79E-007,1.73E-004,5.68E-004,3.72E-002,9.31E-002,1.60E-005,1.61E-004,2.09E-006,2.86E-007,6.15E-006,2.34E-007,1.09E-004,4.06E-006,7.02E-005,5.58E-007,2.88E-006,1.44E-005,6.23E-005,1.01E-006,4.92E-008,3.31E-008,4.22E-008,7.78E-008,4.28E-009,2.23E-005,1.03E-008,2.15E-007,2.31E-008,7.19E-009,4.49E-006,7.28E-010,5.03E-009,2.78E-007,1.35E-008,1.42E-006,1.11E-007,7.30E-001,0.00E+000,7.67E-010,5.11E-009,4.68E-007,3.46E-006,3.26E-001
1.75E+003,7.54E-004,1.09E-004,9.18E-004,4.25E-002,2.18E-003,9.44E-002,2.63E-005,5.15E-007,1.52E-007,6.55E-007,5.80E-006,5.22E-007,1.06E-004,3.71E-004,3.47E-002,9.29E-002,1.19E-005,1.13E-004,1.42E-006,1.86E-007,4.15E-006,1.50E-007,6.56E-005,2.43E-006,4.01E-005,2.40E-007,1.20E-006,9.89E-006,4.31E-005,6.63E-007,3.94E-008,2.98E-008,3.44E-008,6.10E-008,4.39E-009,2.24E-005,1.05E-008,2.30E-007,2.14E-008,6.21E-009,3.86E-006,3.98E-010,3.54E-009,2.18E-007,1.21E-008,1.21E-006,1.04E-007,7.31E-001,0.00E+000,2.60E-010,1.66E-009,3.19E-007,2.09E-006,3.16E-001
1.73E+003,6.78E-004,1.11E-004,1.08E-003,4.59E-002,2.34E-003,9.30E-002,2.42E-005,5.46E-007,8.95E-008,4.00E-007,3.53E-006,3.26E-007,6.25E-005,2.38E-004,3.22E-002,9.23E-002,8.32E-006,7.58E-005,8.98E-007,1.18E-007,2.69E-006,8.80E-008,3.73E-005,1.36E-006,2.20E-005,9.67E-008,4.69E-007,6.27E-006,2.87E-005,4.06E-007,3.01E-008,2.60E-008,2.72E-008,4.69E-008,4.42E-009,2.24E-005,1.08E-008,2.47E-007,1.93E-008,5.12E-009,3.26E-006,2.11E-010,2.30E-009,1.66E-007,1.05E-008,1.02E-006,9.33E-008,7.32E-001,0.00E+000,8.07E-011,5.04E-010,2.06E-007,1.19E-006,3.05E-001
1.71E+003,6.06E-004,1.12E-004,1.24E-003,4.97E-002,2.46E-003,9.14E-002,2.30E-005,6.00E-007,4.76E-008,2.26E-007,2.03E-006,1.92E-007,3.55E-005,1.49E-004,2.97E-002,9.14E-002,5.44E-006,4.85E-005,5.37E-007,7.24E-008,1.70E-006,4.72E-008,2.00E-005,7.20E-007,1.16E-005,3.69E-008,1.75E-007,3.70E-006,1.83E-005,2.33E-007,2.24E-008,2.20E-008,2.10E-008,3.54E-008,4.37E-009,2.23E-005,1.15E-008,2.63E-007,1.71E-008,4.05E-009,2.71E-006,1.15E-010,1.39E-009,1.23E-007,8.86E-009,8.44E-007,8.15E-008,7.33E-001,0.00E+000,2.32E-011,1.45E-010,1.26E-007,6.46E-007,2.94E-001
1.69E+003,5.41E-004,1.11E-004,1.37E-003,5.41E-002,2.52E-003,8.96E-002,2.26E-005,6.73E-007,2.32E-008,1.19E-007,1.11E-006,1.08E-007,1.97E-005,9.25E-005,2.72E-002,9.01E-002,3.38E-006,2.99E-005,3.05E-007,4.36E-008,1.04E-006,2.34E-008,1.02E-005,3.61E-007,5.97E-006,1.36E-008,6.27E-008,2.05E-006,1.13E-005,1.26E-007,1.64E-008,1.83E-008,1.58E-008,2.64E-008,4.25E-009,2.20E-005,1.23E-008,2.79E-007,1.48E-008,3.10E-009,2.24E-006,6.88E-011,7.90E-010,8.92E-008,7.30E-009,6.91E-007,6.93E-008,7.34E-001,0.00E+000,6.26E-012,4.01E-011,7.34E-008,3.35E-007,2.83E-001
1.67E+003,4.81E-004,1.08E-004,1.48E-003,5.90E-002,2.53E-003,8.76E-002,2.30E-005,7.66E-007,1.05E-008,5.90E-008,5.86E-007,5.80E-008,1.07E-005,5.67E-005,2.48E-002,8.84E-002,2.01E-006,1.80E-005,1.67E-007,2.59E-008,6.33E-007,1.08E-008,5.01E-006,1.73E-007,2.99E-006,4.93E-009,2.19E-008,1.07E-006,6.76E-006,6.44E-008,1.19E-008,1.49E-008,1.17E-008,1.94E-008,4.07E-009,2.16E-005,1.32E-008,2.94E-007,1.26E-008,2.30E-009,1.84E-006,4.63E-011,4.28E-010,6.33E-008,5.90E-009,5.61E-007,5.75E-008,7.35E-001,0.00E+000,1.61E-012,1.07E-011,4.12E-008,1.68E-007,2.72E-001
1.64E+003,4.28E-004,1.04E-004,1.57E-003,6.43E-002,2.49E-003,8.55E-002,2.42E-005,8.78E-007,4.46E-009,2.81E-008,3.00E-007,3.04E-008,5.80E-006,3.46E-005,2.26E-002,8.62E-002,1.16E-006,1.06E-005,8.85E-008,1.53E-008,3.81E-007,4.63E-009,2.36E-006,7.94E-008,1.47E-006,1.80E-009,7.49E-009,5.34E-007,3.93E-006,3.16E-008,8.69E-009,1.20E-008,8.53E-009,1.41E-008,3.83E-009,2.10E-005,1.44E-008,3.07E-007,1.07E-008,1.66E-009,1.50E-006,3.49E-011,2.22E-010,4.42E-008,4.70E-009,4.52E-007,4.69E-008,7.37E-001,0.00E+000,4.01E-013,2.82E-012,2.25E-008,8.17E-008,2.61E-001
1.61E+003,3.80E-004,9.93E-005,1.62E-003,7.00E-002,2.41E-003,8.33E-002,2.60E-005,1.01E-006,1.81E-009,1.29E-008,1.51E-007,1.56E-008,3.12E-006,2.11E-005,2.05E-002,8.38E-002,6.55E-007,6.16E-006,4.59E-008,9.03E-009,2.30E-007,1.88E-009,1.08E-006,3.51E-008,7.10E-007,6.75E-010,2.55E-009,2.56E-007,2.24E-006,1.49E-008,6.34E-009,9.53E-009,6.16E-009,1.03E-008,3.56E-009,2.04E-005,1.56E-008,3.18E-007,9.06E-009,1.17E-009,1.22E-006,2.86E-011,1.12E-010,3.04E-008,3.69E-009,3.64E-007,3.76E-008,7.38E-001,0.00E+000,9.79E-014,7.34E-013,1.20E-008,3.90E-008,2.50E-001
1.58E+003,3.38E-004,9.34E-005,1.65E-003,7.61E-002,2.30E-003,8.09E-002,2.83E-005,1.17E-006,7.07E-010,5.78E-009,7.53E-008,7.88E-009,1.68E-006,1.29E-005,1.85E-002,8.09E-002,3.67E-007,3.58E-006,2.35E-008,5.37E-009,1.40E-007,7.24E-010,4.79E-007,1.51E-008,3.40E-007,2.66E-010,8.73E-010,1.19E-007,1.25E-006,6.84E-009,4.62E-009,7.54E-009,4.42E-009,7.42E-009,3.25E-009,1.97E-005,1.70E-008,3.27E-007,7.71E-009,8.05E-010,1.00E-006,2.46E-011,5.56E-011,2.08E-008,2.87E-009,2.92E-007,2.98E-008,7.39E-001,0.00E+000,2.38E-014,1.93E-013,6.28E-009,1.84E-008,2.39E-001
1.55E+003,3.01E-004,8.67E-005,1.64E-003,8.26E-002,2.15E-003,7.84E-002,3.11E-005,1.37E-006,2.68E-010,2.54E-009,3.73E-008,3.96E-009,9.12E-007,7.98E-006,1.68E-002,7.78E-002,2.07E-007,2.08E-006,1.19E-008,3.23E-009,8.63E-008,2.66E-010,2.10E-007,6.29E-009,1.62E-007,1.11E-010,3.05E-010,5.45E-008,6.89E-007,3.07E-009,3.36E-009,5.94E-009,3.16E-009,5.37E-009,2.92E-009,1.89E-005,1.85E-008,3.32E-007,6.62E-009,5.43E-010,8.20E-007,2.19E-011,2.71E-011,1.41E-008,2.22E-009,2.34E-007,2.34E-008,7.40E-001,0.00E+000,5.84E-015,5.14E-014,3.27E-009,8.58E-009,2.27E-001
1.51E+003,2.69E-004,7.96E-005,1.60E-003,8.93E-002,1.99E-003,7.57E-002,3.43E-005,1.62E-006,9.93E-011,1.10E-009,1.85E-008,1.98E-009,4.99E-007,5.00E-006,1.51E-002,7.43E-002,1.18E-007,1.22E-006,6.03E-009,1.98E-009,5.44E-008,9.40E-011,9.09E-008,2.57E-009,7.76E-008,4.91E-011,1.10E-010,2.45E-008,3.77E-007,1.36E-009,2.44E-009,4.67E-009,2.26E-009,3.91E-009,2.58E-009,1.80E-005,2.03E-008,3.34E-007,5.75E-009,3.58E-010,6.77E-007,2.00E-011,1.31E-011,9.55E-009,1.71E-009,1.89E-007,1.82E-008,7.42E-001,0.00E+000,1.47E-015,1.42E-014,1.70E-009,4.02E-009,2.16E-001
1.48E+003,2.41E-004,7.20E-005,1.54E-003,9.63E-002,1.80E-003,7.29E-002,3.80E-005,1.94E-006,3.61E-011,4.76E-010,9.24E-009,9.93E-010,2.76E-007,3.19E-006,1.37E-002,7.06E-002,6.95E-008,7.28E-007,3.06E-009,1.25E-009,3.52E-008,3.20E-011,3.93E-008,1.03E-009,3.73E-008,2.31E-011,4.15E-011,1.10E-008,2.05E-007,5.98E-010,1.76E-009,3.66E-009,1.62E-009,2.86E-009,2.24E-009,1.71E-005,2.22E-008,3.31E-007,5.06E-009,2.32E-010,5.64E-007,1.88E-011,6.31E-012,6.46E-009,1.31E-009,1.53E-007,1.41E-008,7.43E-001,0.00E+000,3.83E-016,4.07E-015,8.94E-010,1.89E-009,2.04E-001
1.44E+003,2.16E-004,6.42E-005,1.44E-003,1.04E-001,1.61E-003,7.01E-002,4.22E-005,2.37E-006,1.29E-011,2.04E-010,4.65E-009,5.01E-010,1.56E-007,2.08E-006,1.23E-002,6.67E-002,4.23E-008,4.41E-007,1.57E-009,8.15E-010,2.36E-008,1.06E-011,1.71E-008,4.03E-010,1.82E-008,1.15E-011,1.67E-011,4.91E-009,1.12E-007,2.64E-010,1.26E-009,2.86E-009,1.16E-009,2.11E-009,1.90E-009,1.62E-005,2.44E-008,3.25E-007,4.52E-009,1.47E-010,4.74E-007,1.80E-011,3.03E-012,4.38E-009,1.00E-009,1.25E-007,1.09E-008,7.44E-001,0.00E+000,1.06E-016,1.25E-015,4.78E-010,9.01E-010,1.93E-001
1.40E+003,1.95E-004,5.63E-005,1.33E-003,1.11E-001,1.42E-003,6.71E-002,4.70E-005,2.96E-006,4.55E-012,8.71E-011,2.37E-009,2.54E-010,8.95E-008,1.40E-006,1.11E-002,6.26E-002,2.68E-008,2.73E-007,8.14E-010,5.54E-010,1.64E-008,3.40E-012,7.56E-009,1.57E-010,8.99E-009,6.06E-012,7.34E-012,2.20E-009,6.15E-008,1.18E-010,8.99E-010,2.22E-009,8.40E-010,1.58E-009,1.58E-009,1.52E-005,2.71E-008,3.15E-007,4.10E-009,9.08E-011,4.03E-007,1.77E-011,1.46E-012,2.99E-009,7.69E-010,1.03E-007,8.32E-009,7.45E-001,0.00E+000,3.16E-017,4.11E-016,2.62E-010,4.38E-010,1.81E-001
1.35E+003,1.77E-004,4.86E-005,1.19E-003,1.19E-001,1.23E-003,6.39E-002,5.23E-005,3.80E-006,1.58E-012,3.71E-011,1.22E-009,1.31E-010,5.27E-008,9.69E-007,9.99E-003,5.84E-002,1.76E-008,1.73E-007,4.30E-010,3.95E-010,1.20E-008,1.07E-012,3.43E-009,6.04E-011,4.56E-009,3.34E-012,3.58E-012,9.92E-010,3.40E-008,5.38E-011,6.32E-010,1.71E-009,6.11E-010,1.20E-009,1.28E-009,1.43E-005,3.04E-008,3.01E-007,3.76E-009,5.47E-011,3.46E-007,1.80E-011,7.04E-013,2.05E-009,5.90E-010,8.54E-008,6.33E-009,7.46E-001,0.00E+000,1.04E-017,1.49E-016,1.49E-010,2.19E-010,1.70E-001
