T,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,Z
1.37E+003,1.59E-003,6.29E-007,8.63E-007,7.43E-002,2.62E-006,7.60E-002,1.96E-005,1.28E-006,1.35E-014,1.44E-011,5.37E-008,2.24E-009,3.47E-004,5.03E-002,3.76E-002,6.05E-002,3.27E-007,6.30E-004,1.74E-008,5.20E-007,5.32E-005,1.30E-009,1.61E-003,3.55E-007,2.50E-003,8.59E-006,2.24E-003,5.28E-007,4.51E-004,2.55E-006,1.46E-011,2.60E-009,2.22E-008,1.79E-006,1.49E-011,3.27E-005,1.13E-006,7.23E-008,7.99E-009,1.45E-011,1.86E-005,2.13E-011,4.27E-013,2.30E-006,1.31E-008,7.57E-006,5.35E-009,6.92E-001,0.00E+000,1.43E-008,3.22E-005,2.46E-007,1.30E-005,6.30E-001
1.42E+003,1.65E-003,1.00E-006,1.36E-006,6.75E-002,4.39E-006,7.94E-002,2.09E-005,1.12E-006,9.02E-014,5.50E-011,1.19E-007,5.12E-009,4.59E-004,4.48E-002,3.96E-002,6.44E-002,5.40E-007,6.35E-004,3.42E-008,6.04E-007,5.33E-005,3.01E-009,1.71E-003,7.15E-007,2.63E-003,1.18E-005,2.22E-003,1.06E-006,4.77E-004,2.81E-006,2.96E-011,3.64E-009,2.96E-008,1.87E-006,2.59E-011,3.47E-005,8.99E-007,7.66E-008,1.03E-008,3.48E-011,1.98E-005,2.90E-011,1.35E-012,2.46E-006,1.43E-008,8.04E-006,7.92E-009,6.94E-001,0.00E+000,2.02E-008,3.17E-005,3.13E-007,1.40E-005,6.10E-001
1.48E+003,1.71E-003,1.58E-006,2.08E-006,6.09E-002,7.27E-006,8.27E-002,2.18E-005,9.77E-007,5.81E-013,2.02E-010,2.56E-007,1.14E-008,5.97E-004,3.94E-002,4.16E-002,6.83E-002,8.52E-007,6.31E-004,6.55E-008,6.98E-007,5.28E-005,6.59E-009,1.82E-003,1.36E-006,2.73E-003,1.58E-005,2.15E-003,2.02E-006,5.00E-004,3.11E-006,6.12E-011,5.09E-009,3.96E-008,1.93E-006,4.40E-011,3.67E-005,6.87E-007,8.06E-008,1.32E-008,7.92E-011,2.09E-005,4.11E-011,4.07E-012,2.62E-006,1.57E-008,8.50E-006,1.16E-008,6.97E-001,0.00E+000,2.93E-008,3.00E-005,3.96E-007,1.51E-005,5.91E-001
1.53E+003,1.76E-003,2.46E-006,3.10E-006,5.47E-002,1.19E-005,8.58E-002,2.24E-005,8.70E-007,3.54E-012,7.10E-010,5.31E-007,2.44E-008,7.59E-004,3.43E-002,4.36E-002,7.20E-002,1.29E-006,6.19E-004,1.22E-007,7.96E-007,5.16E-005,1.38E-008,1.92E-003,2.43E-006,2.80E-003,2.06E-005,2.02E-003,3.66E-006,5.16E-004,3.47E-006,1.30E-010,7.11E-009,5.29E-008,1.99E-006,7.35E-011,3.86E-005,5.05E-007,8.43E-008,1.66E-008,1.72E-010,2.20E-005,6.07E-011,1.17E-011,2.77E-006,1.73E-008,8.93E-006,1.67E-008,6.99E-001,0.00E+000,4.19E-008,2.71E-005,4.93E-007,1.60E-005,5.72E-001
1.58E+003,1.81E-003,3.77E-006,4.51E-006,4.87E-002,1.91E-005,8.88E-002,2.25E-005,8.01E-007,2.01E-011,2.36E-009,1.05E-006,5.03E-008,9.40E-004,2.95E-002,4.53E-002,7.57E-002,1.87E-006,5.98E-004,2.19E-007,8.89E-007,4.96E-005,2.75E-008,2.02E-003,4.10E-006,2.83E-003,2.58E-005,1.83E-003,6.24E-006,5.23E-004,3.89E-006,2.83E-010,9.93E-009,7.03E-008,2.03E-006,1.20E-010,4.05E-005,3.58E-007,8.76E-008,2.06E-008,3.54E-010,2.30E-005,9.45E-011,3.16E-011,2.92E-006,1.93E-008,9.33E-006,2.37E-008,7.01E-001,0.00E+000,5.79E-008,2.31E-005,5.98E-007,1.69E-005,5.54E-001
1.63E+003,1.84E-003,5.69E-006,6.39E-006,4.31E-002,3.02E-005,9.15E-002,2.23E-005,7.62E-007,1.06E-010,7.33E-009,1.98E-006,9.86E-008,1.13E-003,2.49E-002,4.70E-002,7.92E-002,2.62E-006,5.71E-004,3.81E-007,9.69E-007,4.71E-005,5.25E-008,2.11E-003,6.49E-006,2.79E-003,3.10E-005,1.58E-003,9.98E-006,5.20E-004,4.38E-006,6.36E-010,1.38E-008,9.23E-008,2.06E-006,1.91E-010,4.24E-005,2.45E-007,9.06E-008,2.52E-008,6.95E-010,2.40E-005,1.58E-010,8.08E-011,3.04E-006,2.16E-008,9.69E-006,3.30E-008,7.03E-001,0.00E+000,7.58E-008,1.85E-005,7.02E-007,1.76E-005,5.37E-001
1.67E+003,1.87E-003,8.44E-006,8.86E-006,3.80E-002,4.72E-005,9.41E-002,2.18E-005,7.41E-007,5.09E-010,2.12E-008,3.55E-006,1.84E-007,1.31E-003,2.07E-002,4.84E-002,8.25E-002,3.56E-006,5.39E-004,6.37E-007,1.03E-006,4.40E-005,9.60E-008,2.18E-003,9.67E-006,2.68E-003,3.52E-005,1.31E-003,1.49E-005,5.05E-004,4.96E-006,1.46E-009,1.93E-008,1.19E-007,2.06E-006,2.98E-010,4.42E-005,1.63E-007,9.32E-008,3.04E-008,1.30E-009,2.50E-005,2.85E-010,1.94E-010,3.14E-006,2.44E-008,9.98E-006,4.51E-008,7.06E-001,0.00E+000,9.24E-008,1.38E-005,7.96E-007,1.80E-005,5.20E-001
1.71E+003,1.89E-003,1.23E-005,1.21E-005,3.32E-002,7.28E-005,9.64E-002,2.10E-005,7.26E-007,2.22E-009,5.68E-008,5.99E-006,3.23E-007,1.47E-003,1.68E-002,4.97E-002,8.58E-002,4.71E-006,5.05E-004,1.02E-006,1.05E-006,4.06E-005,1.68E-007,2.23E-003,1.35E-005,2.49E-003,3.76E-005,1.03E-003,2.08E-005,4.76E-004,5.61E-006,3.36E-009,2.67E-008,1.52E-007,2.04E-006,4.52E-010,4.61E-005,1.06E-007,9.55E-008,3.62E-008,2.34E-009,2.59E-005,5.48E-010,4.35E-010,3.20E-006,2.78E-008,1.02E-005,6.05E-008,7.08E-001,0.00E+000,1.03E-007,9.58E-006,8.67E-007,1.78E-005,5.04E-001
1.75E+003,1.90E-003,1.75E-005,1.64E-005,2.89E-002,1.11E-004,9.85E-002,2.01E-005,7.08E-007,8.66E-009,1.40E-007,9.51E-006,5.35E-007,1.58E-003,1.33E-002,5.07E-002,8.88E-002,6.12E-006,4.70E-004,1.57E-006,1.05E-006,3.69E-005,2.80E-007,2.24E-003,1.77E-005,2.22E-003,3.73E-005,7.55E-004,2.71E-005,4.36E-004,6.30E-006,7.58E-009,3.65E-008,1.88E-007,1.98E-006,6.70E-010,4.81E-005,6.97E-008,9.75E-008,4.24E-008,4.03E-009,2.67E-005,1.08E-009,9.09E-010,3.21E-006,3.18E-008,1.03E-005,7.99E-008,7.10E-001,0.00E+000,1.05E-007,6.10E-006,9.03E-007,1.71E-005,4.88E-001
1.79E+003,1.89E-003,2.45E-005,2.25E-005,2.51E-002,1.68E-004,1.00E-001,1.91E-005,6.79E-007,3.05E-008,3.19E-007,1.42E-005,8.35E-007,1.62E-003,1.02E-002,5.14E-002,9.18E-002,7.85E-006,4.36E-004,2.29E-006,1.00E-006,3.29E-005,4.48E-007,2.19E-003,2.17E-005,1.89E-003,3.40E-005,5.17E-004,3.32E-005,3.86E-004,6.98E-006,1.67E-008,4.95E-008,2.28E-007,1.89E-006,9.72E-010,5.02E-005,4.62E-008,9.95E-008,4.90E-008,6.74E-009,2.74E-005,2.10E-009,1.78E-009,3.16E-006,3.64E-008,1.03E-005,1.04E-007,7.12E-001,0.00E+000,9.42E-008,3.51E-006,9.00E-007,1.58E-005,4.73E-001
1.82E+003,1.86E-003,3.36E-005,3.11E-005,2.18E-002,2.52E-004,1.02E-001,1.81E-005,6.35E-007,9.30E-008,6.53E-007,1.97E-005,1.21E-006,1.57E-003,7.62E-003,5.18E-002,9.46E-002,9.92E-006,4.04E-004,3.15E-006,9.24E-007,2.88E-005,6.70E-007,2.07E-003,2.46E-005,1.53E-003,2.82E-005,3.28E-004,3.84E-005,3.30E-004,7.52E-006,3.46E-008,6.53E-008,2.67E-007,1.77E-006,1.37E-009,5.25E-005,3.18E-008,1.02E-007,5.56E-008,1.08E-008,2.78E-005,3.78E-009,3.17E-009,3.04E-006,4.16E-008,1.02E-005,1.34E-007,7.13E-001,0.00E+000,7.45E-008,1.83E-006,8.55E-007,1.38E-005,4.59E-001
1.84E+003,1.81E-003,4.48E-005,4.41E-005,1.92E-002,3.70E-004,1.03E-001,1.70E-005,5.76E-007,2.40E-007,1.18E-006,2.51E-005,1.60E-006,1.44E-003,5.47E-003,5.17E-002,9.72E-002,1.23E-005,3.72E-004,4.01E-006,8.19E-007,2.46E-005,9.30E-007,1.87E-003,2.55E-005,1.16E-003,2.11E-005,1.92E-004,4.21E-005,2.73E-004,7.81E-006,6.57E-008,8.33E-008,3.00E-007,1.61E-006,1.87E-009,5.51E-005,2.29E-008,1.04E-007,6.20E-008,1.65E-008,2.80E-005,6.06E-009,5.11E-009,2.85E-006,4.69E-008,9.81E-006,1.70E-007,7.15E-001,0.00E+000,5.09E-008,8.53E-007,7.76E-007,1.15E-005,4.45E-001
1.87E+003,1.73E-003,5.80E-005,6.47E-005,1.72E-002,5.32E-004,1.04E-001,1.57E-005,5.06E-007,5.17E-007,1.88E-006,2.92E-005,1.93E-006,1.23E-003,3.78E-003,5.12E-002,9.96E-002,1.46E-005,3.39E-004,4.69E-006,6.97E-007,2.03E-005,1.18E-006,1.61E-003,2.41E-005,8.24E-004,1.40E-005,1.03E-004,4.42E-005,2.18E-004,7.72E-006,1.12E-007,1.02E-007,3.23E-007,1.42E-006,2.48E-009,5.78E-005,1.74E-008,1.08E-007,6.77E-008,2.39E-008,2.77E-005,8.35E-009,7.36E-009,2.61E-006,5.21E-008,9.27E-006,2.09E-007,7.17E-001,0.00E+000,2.98E-008,3.54E-007,6.77E-007,9.05E-006,4.31E-001
1.88E+003,1.64E-003,7.27E-005,9.81E-005,1.59E-002,7.45E-004,1.05E-001,1.44E-005,4.32E-007,9.13E-007,2.58E-006,3.06E-005,2.11E-006,9.74E-004,2.51E-003,5.01E-002,1.02E-001,1.66E-005,3.01E-004,5.00E-006,5.68E-007,1.61E-005,1.36E-006,1.29E-003,2.05E-005,5.44E-004,8.26E-006,5.07E-005,4.43E-005,1.69E-004,7.16E-006,1.69E-007,1.19E-007,3.31E-007,1.21E-006,3.15E-009,6.08E-005,1.41E-008,1.12E-007,7.25E-008,3.23E-008,2.67E-005,9.61E-009,9.36E-009,2.31E-006,5.65E-008,8.53E-006,2.50E-007,7.19E-001,0.00E+000,1.47E-008,1.30E-007,5.67E-007,6.69E-006,4.18E-001
1.89E+003,1.54E-003,8.81E-005,1.52E-004,1.52E-002,1.01E-003,1.05E-001,1.31E-005,3.67E-007,1.30E-006,3.04E-006,2.88E-005,2.06E-006,7.14E-004,1.60E-003,4.85E-002,1.04E-001,1.76E-005,2.57E-004,4.81E-006,4.43E-007,1.21E-005,1.39E-006,9.63E-004,1.56E-005,3.32E-004,4.27E-006,2.25E-005,4.21E-005,1.26E-004,6.16E-006,2.21E-007,1.31E-007,3.21E-007,9.95E-007,3.87E-009,6.40E-005,1.23E-008,1.19E-007,7.59E-008,4.01E-008,2.49E-005,9.06E-009,1.04E-008,1.98E-006,5.92E-008,7.64E-006,2.87E-007,7.20E-001,0.00E+000,6.11E-009,4.23E-008,4.55E-007,4.62E-006,4.05E-001
1.90E+003,1.42E-003,1.03E-004,2.34E-004,1.53E-002,1.33E-003,1.05E-001,1.18E-005,3.17E-007,1.50E-006,3.05E-006,2.40E-005,1.80E-006,4.80E-004,9.76E-004,4.63E-002,1.06E-001,1.71E-005,2.07E-004,4.14E-006,3.27E-007,8.64E-006,1.26E-006,6.61E-004,1.06E-005,1.87E-004,1.93E-006,9.03E-006,3.74E-005,9.04E-005,4.86E-006,2.51E-007,1.37E-007,2.95E-007,7.90E-007,4.56E-009,6.71E-005,1.15E-008,1.28E-007,7.73E-008,4.51E-008,2.25E-005,6.93E-009,1.01E-008,1.64E-006,5.96E-008,6.64E-006,3.16E-007,7.21E-001,0.00E+000,2.13E-009,1.20E-008,3.46E-007,2.95E-006,3.93E-001
1.90E+003,1.29E-003,1.17E-004,3.55E-004,1.60E-002,1.70E-003,1.05E-001,1.06E-005,2.86E-007,1.39E-006,2.57E-006,1.76E-005,1.37E-006,2.91E-004,5.61E-004,4.35E-002,1.07E-001,1.49E-005,1.53E-004,3.14E-006,2.25E-007,5.67E-006,9.82E-007,4.08E-004,6.33E-006,9.50E-005,7.40E-007,3.15E-006,2.99E-005,6.07E-005,3.44E-006,2.47E-007,1.34E-007,2.54E-007,5.99E-007,5.20E-009,7.01E-005,1.18E-008,1.40E-007,7.61E-008,4.59E-008,1.95E-005,4.25E-009,8.48E-009,1.29E-006,5.72E-008,5.57E-006,3.31E-007,7.23E-001,0.00E+000,6.01E-010,2.89E-009,2.41E-007,1.69E-006,3.81E-001
1.89E+003,1.15E-003,1.30E-004,5.18E-004,1.76E-002,2.09E-003,1.04E-001,9.61E-006,2.77E-007,1.01E-006,1.81E-006,1.11E-005,9.08E-007,1.58E-004,3.02E-004,4.03E-002,1.09E-001,1.13E-005,1.02E-004,2.07E-006,1.41E-007,3.39E-006,6.53E-007,2.24E-004,3.29E-006,4.34E-005,2.39E-007,9.46E-007,2.10E-005,3.76E-005,2.15E-006,2.13E-007,1.22E-007,2.04E-007,4.33E-007,5.74E-009,7.28E-005,1.28E-008,1.55E-007,7.19E-008,4.21E-008,1.61E-005,2.10E-009,6.05E-009,9.51E-007,5.20E-008,4.50E-006,3.27E-007,7.24E-001,0.00E+000,1.37E-010,5.82E-010,1.51E-007,8.54E-007,3.68E-001
1.88E+003,1.02E-003,1.39E-004,7.14E-004,1.99E-002,2.48E-003,1.03E-001,8.99E-006,2.90E-007,5.87E-007,1.06E-006,6.10E-006,5.18E-007,7.69E-005,1.53E-004,3.67E-002,1.09E-001,7.44E-006,5.99E-005,1.19E-006,8.03E-008,1.84E-006,3.66E-007,1.09E-004,1.50E-006,1.79E-005,6.56E-008,2.46E-007,1.28E-005,2.14E-005,1.18E-006,1.62E-007,1.05E-007,1.54E-007,2.98E-007,6.12E-009,7.47E-005,1.46E-008,1.73E-007,6.46E-008,3.52E-008,1.27E-005,8.79E-010,3.66E-009,6.58E-007,4.47E-008,3.51E-006,3.02E-007,7.26E-001,0.00E+000,2.57E-011,1.00E-010,8.32E-008,3.82E-007,3.56E-001
1.86E+003,8.89E-004,1.45E-004,9.28E-004,2.30E-002,2.81E-003,1.02E-001,8.88E-006,3.21E-007,2.74E-007,5.21E-007,2.91E-006,2.57E-007,3.40E-005,7.34E-005,3.30E-002,1.10E-001,4.24E-006,3.15E-005,5.95E-007,4.13E-008,9.10E-007,1.75E-007,4.69E-005,6.07E-007,6.81E-006,1.57E-008,5.61E-008,6.64E-006,1.11E-005,5.66E-007,1.14E-007,8.46E-008,1.09E-007,1.97E-007,6.32E-009,7.58E-005,1.71E-008,1.94E-007,5.52E-008,2.71E-008,9.72E-006,3.46E-010,1.90E-009,4.27E-007,3.64E-008,2.64E-006,2.63E-007,7.27E-001,0.00E+000,4.06E-012,1.50E-011,4.09E-008,1.53E-007,3.43E-001
1.84E+003,7.74E-004,1.47E-004,1.14E-003,2.69E-002,3.08E-003,1.00E-001,9.30E-006,3.65E-007,1.05E-007,2.20E-007,1.24E-006,1.13E-007,1.39E-005,3.35E-005,2.94E-002,1.09E-001,2.13E-006,1.49E-005,2.65E-007,1.94E-008,4.16E-007,7.15E-008,1.82E-005,2.22E-007,2.41E-006,3.43E-009,1.14E-008,3.00E-006,5.35E-006,2.42E-007,7.64E-008,6.48E-008,7.36E-008,1.25E-007,6.34E-009,7.60E-005,1.99E-008,2.19E-007,4.52E-008,1.96E-008,7.19E-006,1.50E-010,8.52E-010,2.62E-007,2.83E-008,1.94E-006,2.16E-007,7.29E-001,0.00E+000,5.55E-013,2.02E-012,1.81E-008,5.55E-008,3.30E-001
1.82E+003,6.71E-004,1.46E-004,1.34E-003,3.15E-002,3.26E-003,9.86E-002,1.02E-005,4.19E-007,3.43E-008,8.14E-008,4.75E-007,4.46E-008,5.34E-006,1.47E-005,2.60E-002,1.08E-001,9.71E-007,6.52E-006,1.07E-007,8.47E-009,1.78E-007,2.56E-008,6.40E-006,7.45E-008,8.04E-007,7.14E-010,2.13E-009,1.19E-006,2.39E-006,9.29E-008,4.99E-008,4.76E-008,4.75E-008,7.68E-008,6.21E-009,7.53E-005,2.31E-008,2.45E-007,3.60E-008,1.35E-008,5.18E-006,7.97E-011,3.40E-010,1.53E-007,2.11E-008,1.39E-006,1.69E-007,7.30E-001,0.00E+000,6.81E-014,2.51E-013,7.31E-009,1.87E-008,3.17E-001
1.80E+003,5.81E-004,1.42E-004,1.51E-003,3.68E-002,3.36E-003,9.65E-002,1.15E-005,4.80E-007,9.81E-009,2.72E-008,1.69E-007,1.64E-008,1.98E-006,6.25E-006,2.28E-002,1.07E-001,4.16E-007,2.68E-006,4.05E-008,3.50E-009,7.33E-008,8.14E-009,2.07E-006,2.33E-008,2.57E-007,1.50E-010,3.73E-010,4.26E-007,1.00E-006,3.25E-008,3.22E-008,3.39E-008,2.97E-008,4.61E-008,5.94E-009,7.38E-005,2.65E-008,2.72E-007,2.82E-008,8.87E-009,3.67E-006,5.07E-011,1.23E-010,8.68E-008,1.53E-008,9.82E-007,1.27E-007,7.31E-001,0.00E+000,7.70E-015,2.95E-014,2.76E-009,5.97E-009,3.03E-001
1.77E+003,5.03E-004,1.35E-004,1.65E-003,4.27E-002,3.38E-003,9.42E-002,1.32E-005,5.49E-007,2.54E-009,8.38E-009,5.72E-008,5.68E-009,7.14E-007,2.61E-006,1.99E-002,1.04E-001,1.76E-007,1.06E-006,1.45E-008,1.39E-009,2.94E-008,2.34E-009,6.26E-007,6.87E-009,7.93E-008,3.37E-011,6.25E-011,1.40E-007,4.01E-007,1.06E-008,2.06E-008,2.36E-008,1.82E-008,2.71E-008,5.57E-009,7.18E-005,3.01E-008,3.01E-007,2.21E-008,5.62E-009,2.56E-006,3.52E-011,4.15E-011,4.80E-008,1.08E-008,6.86E-007,9.26E-008,7.33E-001,0.00E+000,8.25E-016,3.36E-015,9.91E-010,1.83E-009,2.90E-001
1.75E+003,4.35E-004,1.27E-004,1.75E-003,4.92E-002,3.33E-003,9.17E-002,1.51E-005,6.26E-007,6.11E-010,2.44E-009,1.87E-008,1.90E-009,2.55E-007,1.08E-006,1.72E-002,1.02E-001,7.92E-008,4.10E-007,4.99E-009,5.46E-010,1.17E-008,6.15E-010,1.78E-007,1.93E-009,2.39E-008,8.28E-012,1.03E-011,4.27E-008,1.55E-007,3.23E-009,1.30E-008,1.63E-008,1.10E-008,1.58E-008,5.12E-009,6.92E-005,3.39E-008,3.29E-007,1.75E-008,3.44E-009,1.77E-006,2.53E-011,1.33E-011,2.61E-008,7.45E-009,4.75E-007,6.57E-008,7.35E-001,0.00E+000,8.57E-017,3.78E-016,3.42E-010,5.49E-010,2.76E-001
1.71E+003,3.75E-004,1.17E-004,1.81E-003,5.63E-002,3.21E-003,8.91E-002,1.73E-005,7.14E-007,1.40E-010,6.87E-010,6.00E-009,6.26E-010,9.11E-008,4.43E-007,1.49E-002,9.81E-002,4.03E-008,1.58E-007,1.69E-009,2.13E-010,4.69E-009,1.50E-010,4.85E-008,5.23E-010,7.09E-009,2.22E-012,1.71E-012,1.24E-008,5.80E-008,9.39E-010,8.19E-009,1.11E-008,6.58E-009,9.19E-009,4.62E-009,6.63E-005,3.79E-008,3.57E-007,1.43E-008,2.04E-009,1.22E-006,1.84E-011,4.15E-012,1.42E-008,5.08E-009,3.28E-007,4.57E-008,7.36E-001,0.00E+000,8.81E-018,4.29E-017,1.15E-010,1.63E-010,2.63E-001
1.68E+003,3.23E-004,1.07E-004,1.83E-003,6.38E-002,3.03E-003,8.62E-002,1.97E-005,8.18E-007,3.12E-011,1.89E-010,1.92E-009,2.05E-010,3.28E-008,1.84E-007,1.29E-002,9.41E-002,2.40E-008,6.12E-008,5.63E-010,8.38E-011,1.91E-009,3.42E-011,1.28E-008,1.37E-010,2.09E-009,6.41E-013,2.96E-013,3.48E-009,2.14E-008,2.64E-010,5.11E-009,7.63E-009,3.93E-009,5.34E-009,4.09E-009,6.31E-005,4.23E-008,3.82E-007,1.19E-008,1.18E-009,8.41E-007,1.35E-011,1.28E-012,7.66E-009,3.43E-009,2.27E-007,3.13E-008,7.38E-001,0.00E+000,9.16E-019,4.98E-018,3.85E-011,4.80E-011,2.49E-001
1.65E+003,2.77E-004,9.55E-005,1.82E-003,7.17E-002,2.81E-003,8.33E-002,2.24E-005,9.45E-007,6.82E-012,5.18E-011,6.22E-010,6.73E-011,1.20E-008,7.77E-008,1.11E-002,8.97E-002,1.63E-008,2.41E-008,1.88E-010,3.38E-011,8.06E-010,7.39E-012,3.30E-009,3.53E-011,6.19E-010,1.94E-013,5.65E-014,9.62E-010,7.83E-009,7.28E-011,3.18E-009,5.27E-009,2.35E-009,3.13E-009,3.55E-009,5.98E-005,4.71E-008,4.03E-007,1.03E-008,6.69E-010,5.84E-007,1.01E-011,3.94E-013,4.17E-009,2.30E-009,1.58E-007,2.12E-008,7.39E-001,0.00E+000,9.81E-020,6.05E-019,1.29E-011,1.43E-011,2.35E-001
1.61E+003,2.37E-004,8.42E-005,1.76E-003,8.00E-002,2.56E-003,8.01E-002,2.55E-005,1.10E-006,1.48E-012,1.42E-011,2.05E-010,2.24E-011,4.47E-009,3.37E-008,9.50E-003,8.49E-002,1.19E-008,9.75E-009,6.31E-011,1.40E-011,3.53E-010,1.53E-012,8.48E-010,8.89E-012,1.85E-010,6.17E-014,1.25E-014,2.66E-010,2.87E-009,1.99E-011,1.99E-009,3.68E-009,1.42E-009,1.85E-009,3.02E-009,5.63E-005,5.25E-008,4.19E-007,9.12E-009,3.70E-010,4.11E-007,7.67E-012,1.23E-013,2.28E-009,1.54E-009,1.11E-007,1.43E-008,7.41E-001,0.00E+000,1.11E-020,7.82E-020,4.40E-012,4.32E-012,2.21E-001
1.56E+003,2.03E-004,7.29E-005,1.66E-003,8.87E-002,2.28E-003,7.68E-002,2.90E-005,1.31E-006,3.21E-013,3.90E-012,6.91E-011,7.56E-012,1.72E-009,1.51E-008,8.16E-003,7.97E-002,9.04E-009,4.07E-009,2.15E-011,6.11E-012,1.62E-010,3.04E-013,2.19E-010,2.22E-012,5.65E-011,2.04E-014,3.37E-015,7.45E-011,1.07E-009,5.50E-012,1.24E-009,2.61E-009,8.61E-010,1.12E-009,2.51E-009,5.27E-005,5.89E-008,4.28E-007,8.30E-009,2.01E-010,2.94E-007,6.02E-012,3.88E-014,1.27E-009,1.04E-009,7.86E-008,9.65E-009,7.42E-001,0.00E+000,1.35E-021,1.10E-020,1.56E-012,1.34E-012,2.08E-001
1.52E+003,1.73E-004,6.19E-005,1.54E-003,9.77E-002,1.98E-003,7.34E-002,3.31E-005,1.59E-006,6.91E-014,1.08E-012,2.40E-011,2.61E-012,6.83E-010,7.11E-009,7.00E-003,7.43E-002,6.91E-009,1.77E-009,7.48E-012,2.81E-012,7.91E-011,5.87E-014,5.78E-011,5.50E-013,1.78E-011,7.13E-015,1.12E-015,2.14E-011,4.03E-010,1.55E-012,7.79E-010,1.86E-009,5.30E-010,6.92E-010,2.02E-009,4.91E-005,6.65E-008,4.29E-007,7.71E-009,1.06E-010,2.16E-007,4.91E-012,1.25E-014,7.14E-010,7.01E-010,5.68E-008,6.51E-009,7.44E-001,0.00E+000,1.83E-022,1.73E-021,5.80E-013,4.34E-013,1.94E-001
1.46E+003,1.48E-004,5.15E-005,1.38E-003,1.07E-001,1.68E-003,6.97E-002,3.76E-005,1.99E-006,1.48E-014,3.03E-013,8.56E-012,9.25E-013,2.84E-010,3.54E-009,6.02E-003,6.87E-002,5.25E-009,8.14E-010,2.69E-012,1.39E-012,4.14E-011,1.11E-014,1.59E-011,1.36E-013,5.86E-012,2.64E-015,4.47E-016,6.38E-012,1.57E-010,4.58E-013,4.87E-010,1.33E-009,3.31E-010,4.40E-010,1.59E-009,4.55E-005,7.61E-008,4.21E-007,7.28E-009,5.52E-011,1.63E-007,4.21E-012,4.08E-015,4.11E-010,4.78E-010,4.20E-008,4.42E-009,7.45E-001,0.00E+000,2.82E-023,3.13E-022,2.31E-013,1.47E-013,1.80E-001
1.41E+003,1.28E-004,4.17E-005,1.20E-003,1.16E-001,1.38E-003,6.59E-002,4.29E-005,2.59E-006,3.16E-015,8.57E-014,3.17E-012,3.38E-013,1.24E-010,1.88E-009,5.18E-003,6.29E-002,3.92E-009,3.97E-010,1.01E-012,7.48E-013,2.35E-011,2.09E-015,4.61E-012,3.39E-014,2.03E-012,1.05E-015,2.12E-016,1.97E-012,6.34E-011,1.43E-013,3.01E-010,9.53E-010,2.11E-010,2.89E-010,1.20E-009,4.19E-005,8.85E-008,4.05E-007,6.97E-009,2.79E-011,1.27E-007,3.81E-012,1.36E-015,2.43E-010,3.30E-010,3.18E-008,3.01E-009,7.47E-001,0.00E+000,5.15E-024,6.72E-023,1.01E-013,5.29E-014,1.66E-001
1.35E+003,1.11E-004,3.28E-005,9.99E-004,1.26E-001,1.11E-003,6.19E-002,4.91E-005,3.53E-006,6.64E-016,2.45E-014,1.22E-012,1.28E-013,5.78E-011,1.08E-009,4.46E-003,5.71E-002,2.86E-009,2.08E-010,3.96E-013,4.47E-013,1.47E-011,3.93E-016,1.45E-012,8.58E-015,7.54E-013,4.53E-016,1.18E-016,6.30E-013,2.68E-011,4.82E-014,1.82E-010,6.70E-010,1.37E-010,1.97E-010,8.66E-010,3.82E-005,1.06E-007,3.81E-007,6.75E-009,1.36E-011,1.01E-007,3.67E-012,4.61E-016,1.47E-010,2.30E-010,2.47E-008,2.06E-009,7.48E-001,0.00E+000,1.15E-024,1.76E-023,4.84E-014,2.06E-014,1.53E-001
1.29E+003,9.80E-005,2.49E-005,7.97E-004,1.35E-001,8.64E-004,5.78E-002,5.62E-005,5.05E-006,1.37E-016,7.08E-015,4.90E-013,5.07E-014,2.86E-011,6.72E-010,3.86E-003,5.14E-002,2.02E-009,1.17E-010,1.66E-013,3.01E-013,1.02E-011,7.45E-017,5.02E-013,2.22E-015,3.04E-013,2.15E-016,7.59E-017,2.09E-013,1.19E-011,1.78E-014,1.07E-010,4.59E-010,9.04E-011,1.39E-010,5.94E-010,3.47E-005,1.31E-007,3.51E-007,6.61E-009,6.36E-012,8.36E-008,3.77E-012,1.59E-016,9.30E-011,1.63E-010,1.97E-008,1.40E-009,7.50E-001,0.00E+000,3.23E-025,5.82E-024,2.60E-014,8.72E-015,1.39E-001
